model,ring,j,l,gx,gy,gz,units
unchanged,3,-4,2,0.0011285694140305154,0.0006597712190157838,-0.00026261364873371066,eV/L0
unchanged,3,-4,3,0.0012991497623973589,0.0007860315625650785,0.00021413886882726448,eV/L0
unchanged,3,-4,4,0.00048348664052368833,0.00035026970302303145,-0.0002932977325628519,eV/L0
unchanged,3,-4,5,-5.235922732267428e-06,-0.0003783857192173862,0.0005344547783934074,eV/L0
unchanged,3,-4,6,-0.0002170924334025319,0.0001245617138905118,-0.00015059156863277354,eV/L0
unchanged,3,-4,7,-0.00034231456667467293,-0.0001862548192576454,-0.00014817858198034825,eV/L0
unchanged,3,-4,8,-0.00029227623191513386,1.0300246032762571e-05,-9.768386988874634e-05,eV/L0
unchanged,3,-4,9,-0.00022910202501585488,-3.968425960161669e-05,-2.7620878092629306e-05,eV/L0
unchanged,3,-4,10,-0.00017526703888230403,4.453467519399493e-05,-0.00010819494499153292,eV/L0
unchanged,3,-3,-7,-7.85488649736293e-05,-9.023521904738003e-05,0.00011095014187645203,eV/L0
unchanged,3,-3,-6,-9.041134762801437e-05,1.1595680456629472e-05,0.00014553521380344874,eV/L0
unchanged,3,-3,-5,-5.506461137883453e-05,-0.00014142125603307807,-9.710741549258878e-05,eV/L0
unchanged,3,-3,-4,-1.0045115217219122e-05,-9.141971695134944e-05,5.077225698083927e-06,eV/L0
unchanged,3,-3,-3,-8.424782160127773e-07,-9.422598085066204e-05,-4.857939071806093e-05,eV/L0
unchanged,3,-3,-2,-0.00012576346731887992,-2.8024042380953437e-06,-4.192235323637698e-05,eV/L0
unchanged,3,-3,-1,-0.0002801931403805763,0.0001048226959563397,-0.0008939704596633379,eV/L0
unchanged,3,-3,0,0.0005265942197638423,3.99171779030321e-05,0.000670249648627812,eV/L0
unchanged,3,-3,1,0.001806753834546067,0.0021012711687122504,0.0003332494522782282,eV/L0
unchanged,3,-3,2,0.002358675939509262,0.0017307230370474244,0.0005467655516128236,eV/L0
unchanged,3,-3,3,0.00103499415460342,0.0006000894155794762,-0.0005912107701877266,eV/L0
unchanged,3,-3,4,-4.7811842565441625e-06,-0.0007736450379662724,0.001082936482787054,eV/L0
unchanged,3,-3,5,-0.0004883948179039942,0.00014945321447185086,-0.0003996831774788698,eV/L0
unchanged,3,-3,6,-0.0006638281556474641,-0.0003657526070898027,-0.0003171936860217654,eV/L0
unchanged,3,-3,7,-0.00048506033370213536,-5.942763137775876e-05,-0.00016786447972228882,eV/L0
unchanged,3,-3,8,-0.0003485936188751471,-0.000125141040276432,-9.218159158608786e-05,eV/L0
unchanged,3,-3,9,-0.00024219892368669327,2.1476770972676514e-06,-2.4796194577251925e-05,eV/L0
unchanged,3,-3,10,-0.0001804308429494666,2.7706940624872065e-05,-3.597482983472062e-05,eV/L0
unchanged,3,-2,-7,-0.00010028695501309417,8.030519138507712e-05,0.00023502813889895725,eV/L0
unchanged,3,-2,-6,-0.00014269331537452283,2.746832788239083e-05,-5.654670406718085e-05,eV/L0
unchanged,3,-2,-5,-0.00011795010620555856,-2.1168721006944342e-05,-3.730162841330349e-05,eV/L0
unchanged,3,-2,-4,-3.0273716448015067e-05,-0.0001067839370262921,-3.4251781591261866e-05,eV/L0
unchanged,3,-2,-3,0.00013408329755839593,-2.762888194375494e-05,5.273821413654446e-05,eV/L0
unchanged,3,-2,-2,1.4274700657340841e-05,0.0002480378204673026,0.00019017505338011362,eV/L0
unchanged,3,-2,-1,-0.001594010536606468,0.0007383602055503228,-0.0006615966521761151,eV/L0
unchanged,3,-2,0,-0.001753930130174895,-0.001257789298599366,0.00047868595899904127,eV/L0
unchanged,3,-2,1,0.004970618645627833,0.003850408110952199,0.0020188227946879916,eV/L0
unchanged,3,-2,2,0.0024196823903170663,0.002437704854895335,-0.00018342469194534467,eV/L0
unchanged,3,-2,3,2.4731503165852656e-05,-0.0013756453043606842,0.0019681415232260286,eV/L0
unchanged,3,-2,4,-0.0010164535903095127,0.0003528945353428557,-0.0007137520873894286,eV/L0
unchanged,3,-2,5,-0.0013067095989683735,-0.0004609629428524208,-0.0006492480243805366,eV/L0
unchanged,3,-2,6,-0.0008151220080007596,-6.3207685717020685e-06,-0.0002443043573363536,eV/L0
unchanged,3,-2,7,-0.0005090836728580071,-0.00010755099587666448,-0.00014233714137980728,eV/L0
unchanged,3,-2,8,-0.0003267166023449392,-3.521554896951517e-06,-3.9256504570146066e-05,eV/L0
unchanged,3,-2,9,-0.00023217765862844022,-1.710153498836139e-05,-1.0805225666768969e-05,eV/L0
unchanged,3,-2,10,-0.00017120604579503871,4.4281948067485824e-05,9.786744005722815e-06,eV/L0
unchanged,3,-1,-8,-0.00012641655220561898,-1.7245398946657145e-05,0.00043804374828802556,eV/L0
unchanged,3,-1,-7,-0.00016665648967394996,8.136256941684409e-05,5.2575399352418536e-05,eV/L0
unchanged,3,-1,-6,-0.0001925260491755303,-9.658371966255635e-05,6.311069581326242e-05,eV/L0
unchanged,3,-1,-5,-0.0002240494962201815,-0.00027634371513638904,0.00010105535736977475,eV/L0
unchanged,3,-1,-4,-0.0001696066582452093,-0.0004787728926594668,0.00027142701933826035,eV/L0
unchanged,3,-1,-3,0.00029558610210593116,-0.0007805465048124042,0.0003734502280222518,eV/L0
unchanged,3,-1,-2,0.00163531384451011,-0.0003899568122285999,0.0008918289946540556,eV/L0
unchanged,3,-1,-1,3.8727405359862095e-05,0.0033676028226533056,0.0024405911481331028,eV/L0
unchanged,3,-1,0,-0.010249720582661655,0.0002176330481465507,0.0027654290603197577,eV/L0
unchanged,3,-1,1,0.0066888655260199294,0.0033806288438733493,0.002315002307841532,eV/L0
unchanged,3,-1,2,9.0953439368034e-06,-0.0025733353102554875,0.003517067526410788,eV/L0
unchanged,3,-1,3,-0.002453135064484333,-0.0007065186385650088,-0.002380250839856277,eV/L0
unchanged,3,-1,4,-0.0023637466006920915,-0.0010671512192801647,-0.00144577970692159,eV/L0
unchanged,3,-1,5,-0.0011388941675227833,5.352739911855027e-05,-0.000710372874258343,eV/L0
unchanged,3,-1,6,-0.0006029608856125341,5.467979395842009e-05,-0.00044224474445214544,eV/L0
unchanged,3,-1,7,-0.00036207152163139606,0.00020347239348309483,-0.00022171016194688365,eV/L0
unchanged,3,-1,8,-0.0002582648434789837,0.00011818761862954398,-0.00012751970649322876,eV/L0
unchanged,3,-1,9,-0.00019915774431325192,0.00012405772384786276,-7.744932592741973e-05,eV/L0
unchanged,3,-1,10,-0.00016491275552286025,0.00012462242080119035,-1.560128776443936e-05,eV/L0
unchanged,3,0,-8,-0.0001545560087449484,0.0003218798473208292,0.00011678446015566247,eV/L0
unchanged,3,0,-7,-0.00019982053809797129,0.0004045182131768085,-0.000143245877522332,eV/L0
unchanged,3,0,-6,-0.0002427501955250713,0.0004747134460644348,-0.000201376206888305,eV/L0
unchanged,3,0,-5,-0.00034629740084628967,0.0005955474164478184,-0.0002157640729983452,eV/L0
unchanged,3,0,-4,-0.0005185603745448041,0.0006079191984526584,-0.00021763448239969432,eV/L0
unchanged,3,0,-3,-0.0004739078896783623,0.0006028403240089553,-0.00019809660577373774,eV/L0
unchanged,3,0,-2,0.0018176922098487767,-2.6138902196212004e-05,-0.0013431042980140578,eV/L0
unchanged,3,0,-1,0.010256510233420583,0.002537606915292853,-0.0005549908437405853,eV/L0
unchanged,3,0,0,-0.00010352766269944564,0.054384282938029396,0.03914548452699936,eV/L0
unchanged,3,0,1,0.00020743159146492687,0.01897340642273502,-0.027293060301597734,eV/L0
unchanged,3,0,2,-0.006839474343118128,-0.003609251487878564,-0.002794096601702113,eV/L0
unchanged,3,0,3,-0.005149028399470988,-0.003362894414285686,-0.0030545554663506235,eV/L0
unchanged,3,0,4,-0.0018997857604431663,-0.001135015052109456,-0.0018867964570610026,eV/L0
unchanged,3,0,5,-0.0008312577907832285,-0.0008858224344677644,-0.0013006948450668117,eV/L0
unchanged,3,0,6,-0.00043327767692553183,-0.000600532500676911,-0.0006494929397072718,eV/L0
unchanged,3,0,7,-0.00029289671877685456,-0.0005186463834286159,-0.0003718807976992839,eV/L0
unchanged,3,0,8,-0.00021811514906819652,-0.00038633592657935666,-0.00016643651752397325,eV/L0
unchanged,3,0,9,-0.0002003895133874605,-0.0002855530423144795,-0.00017812311454371693,eV/L0
unchanged,3,1,-9,-0.00012323711149951838,0.00014932021092408667,9.475895828968804e-05,eV/L0
unchanged,3,1,-8,-0.0001656456054003383,0.0003570621899560488,0.00010445589496488977,eV/L0
unchanged,3,1,-7,-0.00021146994311082654,0.0004284503949409011,0.0001681901875828456,eV/L0
unchanged,3,1,-6,-0.000279726842657778,0.0005271211133090891,0.0003822132087968362,eV/L0
unchanged,3,1,-5,-0.0004048439938666686,0.0005900604575643965,0.000639282335221873,eV/L0
unchanged,3,1,-4,-0.0007552114533428841,0.0008393943816855516,0.0012748924152713368,eV/L0
unchanged,3,1,-3,-0.0016717348779475055,0.0009939594425767942,0.0017926318962630857,eV/L0
unchanged,3,1,-2,-0.004704490669444291,0.002997848559537476,0.002698846961522559,eV/L0
unchanged,3,1,-1,-0.006602911238268801,0.003248763277448671,0.0021760565125408028,eV/L0
unchanged,3,1,0,-0.00020036367899047136,-0.01924804132178405,0.02669791684378717,eV/L0
unchanged,3,1,1,0.00010261634399197161,-0.054577813776480834,-0.03789581388370089,eV/L0
unchanged,3,1,2,0.01010241014222242,-0.0025854561499996332,0.0010199068933557977,eV/L0
unchanged,3,1,3,0.0015758407321825822,-4.4746334706996665e-05,0.0013309515405113496,eV/L0
unchanged,3,1,4,-0.0006165574547588198,-0.0006493051508931463,0.00018400254716889112,eV/L0
unchanged,3,1,5,-0.0005710426857800588,-0.0006479419836018032,0.00024113423891238553,eV/L0
unchanged,3,1,6,-0.00036241295803712755,-0.0006266268653931128,0.00027843208906956786,eV/L0
unchanged,3,1,7,-0.0002504764632837923,-0.0005287214855123304,0.00024289455448322684,eV/L0
unchanged,3,1,8,-0.00020983105828274902,-0.00048761952667713355,0.00019329088189801345,eV/L0
unchanged,3,1,9,-0.00018987098487474735,-0.00024004599716760344,-0.0001749663974547771,eV/L0
unchanged,3,2,-9,-0.000156647533984941,-8.098272036135442e-05,7.221785766622037e-05,eV/L0
unchanged,3,2,-8,-0.0001848225537069095,-8.02543103004616e-05,7.385041949477374e-05,eV/L0
unchanged,3,2,-7,-0.00024269729457725113,-0.00011400397928473254,0.00015392957033675498,eV/L0
unchanged,3,2,-6,-0.00033715160714633115,-0.000180417508288239,0.00022827769606807583,eV/L0
unchanged,3,2,-5,-0.0005497144996657702,-3.5821974184391686e-05,0.0004347345081241465,eV/L0
unchanged,3,2,-4,-0.00103382565144325,-3.7278038273115056e-05,0.0006674275050466961,eV/L0
unchanged,3,2,-3,-0.002197792898225516,0.0010272783313480202,0.0013144115694714664,eV/L0
unchanged,3,2,-2,-0.002325614830887121,0.0006237905312918726,0.0022143010946512145,eV/L0
unchanged,3,2,-1,-1.2474317284502762e-06,0.0022873056070846706,-0.0033745440061954727,eV/L0
unchanged,3,2,0,0.0067503689294131745,-0.0035757239322469626,-0.0024925742388863686,eV/L0
unchanged,3,2,1,-0.010096535225977725,4.271510229103163e-06,-0.0025895554679004275,eV/L0
unchanged,3,2,2,-4.0226129172334325e-05,-0.0031783962740693237,-0.00217034009213808,eV/L0
unchanged,3,2,3,0.0014737082347181776,0.0004994721271599389,-0.0009028533792987142,eV/L0
unchanged,3,2,4,0.0002068766643597784,0.0008361701738788018,-0.00045920264786790594,eV/L0
unchanged,3,2,5,-0.00020364335475896666,0.0005457777486699912,-0.00031670594321976203,eV/L0
unchanged,3,2,6,-0.0002364822675869614,0.0002980977295337151,-0.00019170182013369553,eV/L0
unchanged,3,2,7,-0.00019780004049997822,0.00015282285315136305,-9.808843275652162e-05,eV/L0
unchanged,3,2,8,-0.00019595293331035022,-7.317180834758454e-06,-0.0002792496726421045,eV/L0
unchanged,3,3,-9,-0.00017406220120386358,-1.0077084202766664e-05,4.681467920307695e-06,eV/L0
unchanged,3,3,-8,-0.00022766201114693627,4.281047008780279e-05,1.2648636814303938e-05,eV/L0
unchanged,3,3,-7,-0.00029944541945060984,3.6987201832010178e-06,4.169674808023371e-05,eV/L0
unchanged,3,3,-6,-0.0004653875504432504,9.557233155223658e-05,0.0001409433724507031,eV/L0
unchanged,3,3,-5,-0.0007379707939348682,1.6019923406907738e-07,0.00022552270037197876,eV/L0
unchanged,3,3,-4,-0.0011969172616305259,0.00042946392902875355,0.0005879566120532611,eV/L0
unchanged,3,3,-3,-0.0009910585073668338,-0.00034976814530713446,0.0007343944799589179,eV/L0
unchanged,3,3,-2,-1.693004740981991e-05,0.0013295240583160515,-0.0018636061041482136,eV/L0
unchanged,3,3,-1,0.002367078380620894,-0.0023275894811274215,7.867482317817895e-05,eV/L0
unchanged,3,3,0,0.004874003824650405,-0.0036840435218200036,-0.0020503183780650742,eV/L0
unchanged,3,3,1,-0.001634836552141927,0.0012654153915494116,-0.0004493789945990672,eV/L0
unchanged,3,3,2,-0.0015120072388164346,-0.0006695285205810742,0.000785866269804903,eV/L0
unchanged,3,3,3,-1.3065284122463967e-05,-0.00023592945519282518,-0.0001637980174587906,eV/L0
unchanged,3,3,4,9.920618872816867e-05,4.40372488519749e-05,-2.228658467188582e-05,eV/L0
unchanged,3,3,5,-5.005814565337112e-05,5.468437435485801e-05,2.6532493940502787e-05,eV/L0
unchanged,3,3,6,-0.0001244310975406791,5.891552604845825e-05,0.00014338809441315944,eV/L0
unchanged,3,3,7,-0.0001521974551300711,-0.00012955379931810752,-7.048791434318196e-05,eV/L0
unchanged,3,3,8,-0.0001503605935738078,5.1415008752635486e-05,-9.335768680047789e-05,eV/L0
unchanged,3,4,-9,-0.00018634313288914278,2.4458172480774097e-06,3.610315477641434e-05,eV/L0
unchanged,3,4,-8,-0.00024330018721646236,2.0157046034052652e-05,3.1299699435488e-05,eV/L0
unchanged,3,4,-7,-0.0003024474249567048,9.015553326859181e-05,0.0001057811645847691,eV/L0
unchanged,3,4,-6,-0.0004352185452742259,5.0369519906774796e-05,0.00016373796752013322,eV/L0
unchanged,3,4,-5,-0.0006016895488795501,0.00033980972780337627,0.0002823283941409949,eV/L0
unchanged,3,4,-4,-0.0004496190474411137,-0.00017375447380399254,0.000426003271876513,eV/L0
unchanged,3,4,-3,9.69107202887067e-06,0.0007346515881889917,-0.0010453796372013478,eV/L0
unchanged,3,4,-2,0.0009828261310408323,-0.0005303195437124625,0.0005564908766642204,eV/L0
unchanged,3,4,-1,0.002201850264944979,-0.001553479824551632,-0.0005143425972553713,eV/L0
unchanged,3,4,0,0.0017587064108283111,-0.0020701943482529226,-0.0004340420752669125,eV/L0
unchanged,3,4,1,0.0005613325469299448,9.785966635857946e-06,-0.0006510245975127723,eV/L0
unchanged,3,4,2,-0.00022140568207811134,-0.00013251061001865185,0.0009351008073307702,eV/L0
unchanged,3,4,3,-0.00010699244669992516,1.3256468615346007e-06,5.0235793046234337e-05,eV/L0
unchanged,3,4,4,-5.171230829785279e-07,-1.7825428462814747e-05,-1.5328039758069974e-05,eV/L0
unchanged,3,4,5,-1.0721145590771404e-05,6.503956099050703e-05,2.5299312360936585e-05,eV/L0
unchanged,3,4,6,-6.463420005208386e-05,-0.0001647805028294669,-0.00013487522719977943,eV/L0
unchanged,3,4,7,-0.0001150907105284507,2.2458593438749e-06,-9.444391594075344e-05,eV/L0
unchanged,3,5,-9,-0.00014357264772766752,-7.652796303663575e-06,6.169021609574415e-05,eV/L0
unchanged,3,5,-8,-0.00023921904706065088,4.45053934479206e-05,8.406027200107816e-05,eV/L0
unchanged,3,5,-7,-0.0002642314929751121,-9.820248952460684e-06,0.00011282682771815414,eV/L0
unchanged,3,5,-6,-0.00029955788884680214,0.00017197650438408672,0.00011285046977317654,eV/L0
unchanged,3,5,-5,-0.00019517224989512317,-0.0001425942759196105,0.0001922227022768746,eV/L0
unchanged,3,5,-4,8.599214553660337e-06,0.00036839381920906973,-0.0005279233242813865,eV/L0
unchanged,3,5,-3,0.00046148856524619834,-0.00032543563156717974,0.00028889704101391675,eV/L0
unchanged,3,5,-2,0.0012062713998655644,-0.0006783913137733361,-0.0002044916342801633,eV/L0
unchanged,3,5,-1,0.0010425788205878639,-0.000600427481398927,0.0002654293943072133,eV/L0
unchanged,3,5,0,0.0007746676381430437,-0.0014822022933024407,-0.0004087073303945249,eV/L0
unchanged,3,5,1,0.0005476904552675409,2.447373862027642e-05,-0.0006809287266490965,eV/L0
unchanged,3,5,2,0.00019771786091064532,-0.00010313050719522994,0.0006167791931394535,eV/L0
unchanged,3,5,3,4.865504479662226e-05,4.769717315512061e-05,4.394025784782171e-05,eV/L0
unchanged,3,5,4,1.406830361204309e-05,4.942955659263454e-05,4.9334361093171456e-05,eV/L0
unchanged,3,5,5,1.352888839744167e-06,-0.00020348200171938811,-0.0001497611009477532,eV/L0
unchanged,3,5,6,-5.065241412677475e-05,-4.2637209511989184e-05,-4.9988297017352306e-05,eV/L0
unchanged,3,6,-8,-0.00015715869136869966,-2.23386314946206e-05,0.00013982078094662743,eV/L0
unchanged,3,6,-7,-0.0001903319935631349,9.254948859371561e-05,7.945485833443027e-05,eV/L0
unchanged,3,6,-6,-0.00010060322377056894,-8.02945765576576e-05,0.00012014325860504484,eV/L0
unchanged,3,6,-5,9.09703794904631e-06,0.00022491898816349746,-0.00032104158335340155,eV/L0
unchanged,3,6,-4,0.00020512796874424136,-0.00012639623934303451,0.0001927531711445508,eV/L0
unchanged,3,6,-3,0.0006069234157026115,-0.00036701858755611546,-0.0002244303972348422,eV/L0
unchanged,3,6,-2,0.0007484897868342051,-0.0002044395932902864,7.537952938803446e-05,eV/L0
unchanged,3,6,-1,0.0005570316192504903,-0.00037122234674128845,0.0001874959183327683,eV/L0
unchanged,3,6,0,0.0004112474297351454,-0.0008028002452921713,-0.00036320206832038166,eV/L0
unchanged,3,6,1,0.0003536145420620343,5.897026072762287e-05,-0.0006750986358533217,eV/L0
unchanged,3,6,2,0.00023649345267709243,-7.544460644828424e-05,0.00034238442932219877,eV/L0
unchanged,3,6,3,0.0001245380558976148,0.00016081797402884066,8.360235639605868e-06,eV/L0
unchanged,3,6,4,6.360651148197844e-05,-0.00017727221058932258,-0.00011842832214700551,eV/L0
unchanged,3,6,5,2.7197681825435825e-07,-5.950871088304303e-05,-2.324747223211279e-05,eV/L0
unchanged,3,7,-8,-8.133335503556157e-05,3.9673699508781056e-05,0.0001195504910084662,eV/L0
unchanged,3,7,-7,-7.942501464376421e-05,-0.00010105991556914713,0.00019273618987676968,eV/L0
unchanged,3,7,-6,-5.906967849012919e-06,0.00010515493315724488,-0.00013838628697175845,eV/L0
unchanged,3,7,-5,0.00011133082069712053,-7.939606493383157e-05,0.00011439463108560949,eV/L0
unchanged,3,7,-4,0.0003115132395713134,-0.00016258531209448532,-0.00012378111276843223,eV/L0
unchanged,3,7,-3,0.00044661580641550797,-0.00016756534687434026,8.346617738065495e-06,eV/L0
unchanged,3,7,-2,0.00047109213033079845,-0.00015294135643132122,-3.732488958328123e-05,eV/L0
unchanged,3,7,-1,0.00034072667101887574,-0.0001292245734790137,0.00024341479486506736,eV/L0
unchanged,3,7,0,0.0002816150617729127,-0.0005195017344044198,-0.0003728623129133318,eV/L0
unchanged,3,7,1,0.000245113192503161,5.329427986527551e-05,-0.000575748725866438,eV/L0
unchanged,3,7,2,0.00020303328907532382,-3.6415590458537556e-05,0.0001760780001627376,eV/L0
unchanged,3,7,3,0.00014883396000117357,-0.00011139721296606235,-0.00010487008784136422,eV/L0
unchanged,3,7,4,5.916196286555359e-05,-8.41158764904185e-05,3.737141820417988e-05,eV/L0
unchanged,3,8,-7,1.28007957281042e-05,-7.749922404177219e-05,0.00011603018184571629,eV/L0
unchanged,3,8,-6,4.3680906152610685e-05,-0.00011867509740657267,0.00016728040295926368,eV/L0
unchanged,3,8,-5,0.00016170358415803132,-7.636938020431642e-05,-6.182341487670174e-05,eV/L0
unchanged,3,8,-4,0.00026690997296771086,-9.487406300993443e-05,4.8488580958848676e-05,eV/L0
unchanged,3,8,-3,0.0003213546878748118,-0.00011469683531781157,-4.795412045612559e-05,eV/L0
unchanged,3,8,-2,0.00030525943553706133,-1.5699372931177133e-05,4.4727275231509976e-06,eV/L0
unchanged,3,8,-1,0.00024474357175048226,-5.8842328025439687e-05,0.00012937567195237955,eV/L0
unchanged,3,8,0,0.00021252597877881852,-0.00027582653708523426,-0.0003190256564586413,eV/L0
unchanged,3,8,1,0.00019753647252868423,2.727927228687229e-05,-0.0005253444831762046,eV/L0
unchanged,3,8,2,0.00016811392362731087,-0.00026520777423358756,9.691798830991819e-05,eV/L0
